Botanical Name,Expected Common Name,Wikipedia Page link,Image urls
Iris foetidissima,Iris foetidissima,https://en.wikipedia.org/wiki/Iris_foetidissima,https://upload.wikimedia.org/wikipedia/commons/7/72/Iris_foetidisima_graines.jpg https://upload.wikimedia.org/wikipedia/commons/9/95/Iris_foetidissima_PaR.JPG https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Iris fulva,Iris fulva,https://en.wikipedia.org/wiki/Iris_fulva,https://upload.wikimedia.org/wikipedia/commons/5/50/Caddo_parish_iris_fulva.jpg https://upload.wikimedia.org/wikipedia/commons/f/f4/Iris_Fulva.jpg https://upload.wikimedia.org/wikipedia/commons/3/3b/Iris_fulva_1.jpg https://upload.wikimedia.org/wikipedia/commons/c/cf/Iris_fulva_4.JPG https://upload.wikimedia.org/wikipedia/commons/5/5f/Iris_fulva_Arkansas.jpg https://upload.wikimedia.org/wikipedia/commons/5/50/Status_TNC_G5.svg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Iris hexagona,Iris hexagona,https://en.wikipedia.org/wiki/Iris_hexagona,https://upload.wikimedia.org/wikipedia/commons/9/99/Iris_hexagona_%2812910832374%29.jpg https://upload.wikimedia.org/wikipedia/commons/c/ce/Iris_hexagona_%2816828921605%29.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Iris missouriensis,Iris missouriensis,https://en.wikipedia.org/wiki/Iris_missouriensis,https://upload.wikimedia.org/wikipedia/commons/6/6e/Iris_missouriensis_9423.JPG https://upload.wikimedia.org/wikipedia/commons/e/ed/Iris_missouriensis_9425.JPG https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Iris pallida,Iris pallida,https://en.wikipedia.org/wiki/Iris_pallida,https://upload.wikimedia.org/wikipedia/commons/b/ba/IrisPink.jpg https://upload.wikimedia.org/wikipedia/commons/b/bb/Iris_pallida_specie.jpg
Iris tectorum,Iris tectorum,https://en.wikipedia.org/wiki/Iris_tectorum,https://upload.wikimedia.org/wikipedia/commons/d/d0/IrisTectorum.jpg https://upload.wikimedia.org/wikipedia/commons/4/44/Iris_tectorum_001.JPG https://upload.wikimedia.org/wikipedia/commons/b/b0/Iris_tectorum_003.JPG https://upload.wikimedia.org/wikipedia/commons/d/d8/Iris_tectorum_01.JPG https://upload.wikimedia.org/wikipedia/commons/9/93/Iris_tectorum_9.JPG https://upload.wikimedia.org/wikipedia/commons/5/57/Iris_tectorum_Alba_Kosaciec_strzechowaty_2015-05-17_01.jpg https://upload.wikimedia.org/wikipedia/commons/c/c2/Japanese_Roof_Iris_Iris_tectorum_%27Woolong%27_Flower_2754px.jpg https://upload.wikimedia.org/wikipedia/commons/6/6f/Japanese_Roof_Iris_Iris_tectorum_2299px.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Isatis tinctoria,Isatis tinctoria,https://en.wikipedia.org/wiki/Isatis_tinctoria,https://upload.wikimedia.org/wikipedia/commons/f/f8/Bachelier_-_H%C3%B4tel_d%27Ass%C3%A9zat_-_Toulouse_-_La_cour_d%27honneur.jpg https://upload.wikimedia.org/wikipedia/commons/b/b4/Gtk-dialog-info.svg https://upload.wikimedia.org/wikipedia/commons/9/9b/Isatis_tinctoria02.JPG https://upload.wikimedia.org/wikipedia/commons/a/a2/Isatis_tinctoria_%28s._str.%29_sl5.jpg https://upload.wikimedia.org/wikipedia/commons/f/f8/Isatis_tinctoria_003.JPG https://upload.wikimedia.org/wikipedia/commons/4/4c/Isatis_tinctoria_MHNT.BOT.2011.3.12.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/e/e7/Schreber_woad_mill_1752.JPG https://upload.wikimedia.org/wikipedia/commons/9/91/Teinture_naturelle_Millepertuis_2.jpg https://upload.wikimedia.org/wikipedia/commons/c/c0/The_hunt_of_the_unicorn6.jpg
Itea virginica,Itea virginica,https://en.wikipedia.org/wiki/Itea_virginica,https://upload.wikimedia.org/wikipedia/commons/2/2b/Itea_virginica_fall_color.JPG https://upload.wikimedia.org/wikipedia/commons/8/8c/Itea_virginica_flowers_001.JPG https://upload.wikimedia.org/wikipedia/commons/3/3b/Myriophyllum_matogrossense.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Ixia maculata,Ixia maculata,https://en.wikipedia.org/wiki/Ixia_maculata,https://upload.wikimedia.org/wikipedia/commons/b/ba/IrisPink.jpg https://upload.wikimedia.org/wikipedia/commons/b/b1/Ixia_maculata_%2810059128906%29.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Ixora casei,not found,not found,not found
Jatropha curcas,Jatropha curcas,https://en.wikipedia.org/wiki/Jatropha_curcas,https://upload.wikimedia.org/wikipedia/commons/f/f8/Airlayerjatrophacurcaus.png https://upload.wikimedia.org/wikipedia/commons/3/32/Graftingjatrophacurcus.png https://upload.wikimedia.org/wikipedia/commons/5/54/J_curcas_seed_ies.jpg https://upload.wikimedia.org/wikipedia/commons/d/d6/Jatropha_Crude_Oil_-_DRDO_-_Pride_of_India_-_Exhibition_-_100th_Indian_Science_Congress_-_Kolkata_2013-01-03_2580.JPG https://upload.wikimedia.org/wikipedia/commons/c/c6/Jatropha_curcas1_henning.jpg https://upload.wikimedia.org/wikipedia/commons/1/13/Jatropha_in_Paraguay_Chaco.jpg https://upload.wikimedia.org/wikipedia/commons/9/97/Jatrophacurcuscutting.png https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/7/73/Sedari_Menanam_Hingga_Memetik.jpg https://upload.wikimedia.org/wikipedia/commons/e/ed/Sugarcane_field.jpg https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Jatropha multifida,Jatropha,https://en.wikipedia.org/wiki/Jatropha,https://upload.wikimedia.org/wikipedia/commons/4/46/Bellyache_Bush_%28Jatropha_gossipifolia%29_in_Hyderabad%2C_AP_W_IMG_9219.jpg https://upload.wikimedia.org/wikipedia/commons/f/fb/J_podagrica_ies.jpg https://upload.wikimedia.org/wikipedia/commons/f/fc/Jatropha-podagrica-1-_1200.jpg https://upload.wikimedia.org/wikipedia/commons/4/43/Jatropha4.jpg https://upload.wikimedia.org/wikipedia/commons/0/0f/Jatropha_1z_.jpg https://upload.wikimedia.org/wikipedia/commons/0/0f/Jatropha_2z_.jpg https://upload.wikimedia.org/wikipedia/commons/9/90/Jatropha_3z_.jpg https://upload.wikimedia.org/wikipedia/commons/8/87/Jatropha_integerrima_1.jpg https://upload.wikimedia.org/wikipedia/commons/b/b9/Jatropha_multifida_1.JPG https://upload.wikimedia.org/wikipedia/commons/e/eb/Jatropha_multifida_2.JPG https://upload.wikimedia.org/wikipedia/commons/4/48/Jatropha_multifida_3.JPG https://upload.wikimedia.org/wikipedia/commons/9/97/Jatropha_multifida_4.JPG https://upload.wikimedia.org/wikipedia/commons/1/1f/Jatropha_pandurifolia_01.jpg https://upload.wikimedia.org/wikipedia/commons/f/fe/Jatropha_pandurifolia_02.jpg https://upload.wikimedia.org/wikipedia/commons/d/d3/Jatropha_podagrica_%28Buddha_Belly_plant%29_in_Hyderabad_W_IMG_8812.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/0/0b/Redflowers8.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/commons/6/68/%E0%B9%80%E0%B8%82%E0%B9%87%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%95%E0%B8%95%E0%B8%B2%E0%B9%80%E0%B8%A7%E0%B8%B5%E0%B8%A2_Jatropha_integerrima_Jacq._%283%29.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Jeffersonia diphylla,Jeffersonia,https://en.wikipedia.org/wiki/Jeffersonia,https://upload.wikimedia.org/wikipedia/commons/c/c9/Jeffersonia_diphylla.jpg https://upload.wikimedia.org/wikipedia/commons/9/93/Jeffersonia_diphylla_2008.jpg https://upload.wikimedia.org/wikipedia/commons/3/31/Jeffersonia_diphylla_BB-1913.jpg https://upload.wikimedia.org/wikipedia/commons/4/4a/Jeffersonia_diphylla_closeup.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Juncus dudleyi,Juncus,https://en.wikipedia.org/wiki/Juncus,https://upload.wikimedia.org/wikipedia/commons/8/88/Juncus.conglomeratus.2.jpg https://upload.wikimedia.org/wikipedia/commons/e/e1/Juncus.squarrosus.2.jpg https://upload.wikimedia.org/wikipedia/commons/e/ef/Juncus.squarrosus3.-.lindsey.jpg https://upload.wikimedia.org/wikipedia/commons/e/ec/Juncus_effuses_Loch_Kruse_7-8-08.jpg https://upload.wikimedia.org/wikipedia/commons/f/f6/Juncus_inflexus_spirre.jpeg https://upload.wikimedia.org/wikipedia/commons/2/20/Juncus_jacquini_Jacquins_Binse.JPG https://upload.wikimedia.org/wikipedia/commons/7/7d/Juncus_monanthos_%28Einbl%C3%BCten-Simse%29_IMG_3447.jpg https://upload.wikimedia.org/wikipedia/commons/3/3b/Juncus_trifidus_a5.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Juniperus rigida,Juniperus rigida,https://en.wikipedia.org/wiki/Juniperus_rigida,https://upload.wikimedia.org/wikipedia/commons/c/c3/Juniperus_rigida-Bonsai.jpg https://upload.wikimedia.org/wikipedia/commons/f/f7/Juniperus_rigida1.jpg https://upload.wikimedia.org/wikipedia/commons/2/22/Juniperus_rigida2.jpg https://upload.wikimedia.org/wikipedia/commons/d/da/Juniperus_rigida4.jpg https://upload.wikimedia.org/wikipedia/commons/7/7a/Juniperus_rigida5.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Kalanchoe blossfeldiana,Kalanchoe blossfeldiana,https://en.wikipedia.org/wiki/Kalanchoe_blossfeldiana,https://upload.wikimedia.org/wikipedia/commons/a/a8/Kalanchoe_blossfeldiana_-_flower_view_01.jpg https://upload.wikimedia.org/wikipedia/commons/8/8d/Kalanchoe_blossfeldiana_3.jpg https://upload.wikimedia.org/wikipedia/commons/1/10/Kalanchoe_blossfeldiana_var._Calandiva_%282%29.jpg https://upload.wikimedia.org/wikipedia/commons/6/69/Leaf_of_Kalanchoe.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Kalimeris mongolica,Kalimeris,https://en.wikipedia.org/wiki/Kalimeris,https://upload.wikimedia.org/wikipedia/commons/a/a4/Kalimeris-incisa2.jpg https://upload.wikimedia.org/wikipedia/commons/8/8c/Kalimeris_incisa0.jpg https://upload.wikimedia.org/wikipedia/commons/b/b3/Kalimeris_mongolica_-_JBM.jpg
Kalopanax septemlobus,Kalopanax,https://en.wikipedia.org/wiki/Kalopanax,https://upload.wikimedia.org/wikipedia/commons/2/29/Eumnamusun_%28Kalopanax_septemlobus%29_blanched_prickly_castor_oil_tree_shoots.jpg https://upload.wikimedia.org/wikipedia/commons/d/db/Kalopanax-pictus-leaves2.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Kigelia africana,Kigelia,https://en.wikipedia.org/wiki/Kigelia,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flower_bud_I_IMG_4104.jpg https://upload.wikimedia.org/wikipedia/commons/1/14/Kigelia-Africana-Fruit.JPG https://upload.wikimedia.org/wikipedia/commons/1/11/Kigelia-Africana-Serengeti.JPG https://upload.wikimedia.org/wikipedia/commons/9/90/Kigelia_Africana.JPG https://upload.wikimedia.org/wikipedia/commons/1/11/Kigelia_Africana_with_fruits%2C_Trinidad.JPG https://upload.wikimedia.org/wikipedia/commons/a/ac/Kigelia_africana_-_sausage_tree.JPG https://upload.wikimedia.org/wikipedia/commons/d/de/Kigelia_africana_-flower.JPG https://upload.wikimedia.org/wikipedia/commons/e/ee/Kigelia_africana_Bark.jpg https://upload.wikimedia.org/wikipedia/commons/1/1a/Kigelia_africana_compose.jpg https://upload.wikimedia.org/wikipedia/commons/3/32/Kigeliaflower%2C_white_background.jpg https://upload.wikimedia.org/wikipedia/commons/0/08/Kp_Kigelia_pinnata_IMG_8964_%282214369810%29.jpg https://upload.wikimedia.org/wikipedia/commons/4/4d/Kp_Kigelia_pinnata_flowers_IMG_9166_%282216465734%29.jpg https://upload.wikimedia.org/wikipedia/commons/f/f1/Leaves_I_IMG_4112.jpg https://upload.wikimedia.org/wikipedia/commons/a/a7/Leaves_on_the_tree_Im_IMG_4108.jpg https://upload.wikimedia.org/wikipedia/commons/9/93/Sausage_Tree_%28Kigela_africana%29.JPG https://upload.wikimedia.org/wikipedia/commons/3/3b/Sausage_tree_bark_01A.jpg https://upload.wikimedia.org/wikipedia/commons/2/29/Sausage_tree_flower_green_01B.jpg https://upload.wikimedia.org/wikipedia/commons/7/76/Sausage_tree_flower_green_A01.jpg https://upload.wikimedia.org/wikipedia/commons/4/48/Sausage_tree_flower_ripe_01A.jpg https://upload.wikimedia.org/wikipedia/commons/6/6a/Sausage_tree_fruit_A01.jpg https://upload.wikimedia.org/wikipedia/commons/0/00/Seeds_and_husk_of_Kigelia_africana.JPG https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/2/26/Sausage_Tree_in_Botswana.JPG
Koeleria macrantha,Koeleria macrantha,https://en.wikipedia.org/wiki/Koeleria_macrantha,https://upload.wikimedia.org/wikipedia/commons/2/2c/Koeleria_macrantha.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Kolkwitzia amabilis,Linnaea amabilis,https://en.wikipedia.org/wiki/Linnaea_amabilis,https://upload.wikimedia.org/wikipedia/commons/3/33/Kolkwitzia_amabilis4.jpg https://upload.wikimedia.org/wikipedia/commons/6/68/Kolkwitzia_amabilis5.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Kosteletzkya virginica,Kosteletzkya virginica,https://en.wikipedia.org/wiki/Kosteletzkya_virginica,https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/c/c6/The_Botanist09.jpg https://upload.wikimedia.org/wikipedia/commons/9/94/Virginia_saltmarsh_mallow_%28Kosteletzkya_virginica%29_%287513257570%29.jpg
Laburnum alpinum,Laburnum alpinum,https://en.wikipedia.org/wiki/Laburnum_alpinum,https://upload.wikimedia.org/wikipedia/commons/6/6e/Laburnum_alpinum_Prague_2014_1.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Laburnum anagyroides,Laburnum anagyroides,https://en.wikipedia.org/wiki/Laburnum_anagyroides,https://upload.wikimedia.org/wikipedia/commons/6/61/Laburnum_anagyroides.jpg https://upload.wikimedia.org/wikipedia/commons/5/53/Laburnum_anagyroides2.jpg https://upload.wikimedia.org/wikipedia/commons/4/46/Laburnum_anagyroides_MHNT.BOT.2004.0.269.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Laburnum watereri,Laburnum,https://en.wikipedia.org/wiki/Laburnum,https://upload.wikimedia.org/wikipedia/commons/c/ca/Freshly_cross_cut_Laburnum_with_heart-wood.jpg https://upload.wikimedia.org/wikipedia/commons/5/53/Laburnum_anagyroides2.jpg https://upload.wikimedia.org/wikipedia/commons/8/88/Laburnum_anagyroides_flowering.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Lactuca floridana,Lactuca floridana,https://en.wikipedia.org/wiki/Lactuca_floridana,https://upload.wikimedia.org/wikipedia/commons/6/66/Chicory_flower_001.jpg https://upload.wikimedia.org/wikipedia/commons/2/2a/Lactuca_floridana_-_Woodland_Lettuce.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Lagenaria siceraria,Calabash,https://en.wikipedia.org/wiki/Calabash,https://upload.wikimedia.org/wikipedia/commons/1/14/2007.10-310-270_Bottle_gourd%2Cbowl%2Cspoon%28frm_Sikasso%29_Bamako%2CML_mon29oct2007-1315h.jpg https://upload.wikimedia.org/wikipedia/commons/d/db/Asad_Ali_Khan.jpg https://upload.wikimedia.org/wikipedia/commons/e/e1/Ayumar%C3%A9.jpg https://upload.wikimedia.org/wikipedia/commons/2/2f/Baknamul%28seasoned_calabash%29.jpg https://upload.wikimedia.org/wikipedia/commons/f/f1/Bangko_Sentral_ng_Pilipinas_Money_Museum_salakot_display.jpg https://upload.wikimedia.org/wikipedia/commons/0/0e/Bottle_gourd_seeds.jpg https://upload.wikimedia.org/wikipedia/commons/e/e3/Calabash_%28Lagenaria_siceraria%29_in_Seoul.jpg https://upload.wikimedia.org/wikipedia/commons/8/83/Calabash_flower.jpg https://upload.wikimedia.org/wikipedia/commons/a/a2/Courge_encore_verte.jpg https://upload.wikimedia.org/wikipedia/commons/0/03/Deutsches_Museum_%28121283169%29.jpg https://upload.wikimedia.org/wikipedia/commons/6/61/Edible_immature_Lagenaria_siceraria_fruits%2C_longissima_snake_gourds.jpg https://upload.wikimedia.org/wikipedia/commons/1/19/Ektara_player_2.jpg https://upload.wikimedia.org/wikipedia/commons/5/5d/FSbottlegourd.jpg https://upload.wikimedia.org/wikipedia/commons/7/76/Gourd_katydid_cage_with_pressed_flower_design.JPG https://upload.wikimedia.org/wikipedia/commons/0/05/Item_938369.jpg https://upload.wikimedia.org/wikipedia/commons/2/2d/JfPasongBangkal8236SanRafaelfvf_23.JPG https://upload.wikimedia.org/wikipedia/commons/5/55/LM_DIEGO_SILANG.jpg https://upload.wikimedia.org/wikipedia/commons/b/ba/Lagenaria-siceraria-2019-5-9_17-4-8-01.jpg https://upload.wikimedia.org/wikipedia/commons/2/28/Lagenaria_siceraria_%22geese%22.jpg https://upload.wikimedia.org/wikipedia/commons/5/50/Lagenaria_siceraria_-_Mates_Burilados_Carved_Gourds_-_Cusco%2C_Per%C3%BA_detail.jpg https://upload.wikimedia.org/wikipedia/commons/f/f5/Lagenaria_siceraria_mate_fruits_from_accesion.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/8/87/Refreshing_palm_wine.jpg https://upload.wikimedia.org/wikipedia/commons/8/8b/Salakots_and_women%27s_hats_%281900%29.jpg https://upload.wikimedia.org/wikipedia/commons/4/4b/Shubha_Mudgal_in_playing_the_Tanpura_%282527339532%29.jpg https://upload.wikimedia.org/wikipedia/commons/d/d0/Sitar3.jpg https://upload.wikimedia.org/wikipedia/commons/1/10/Srivani_veena.jpg https://upload.wikimedia.org/wikipedia/commons/1/19/Tipos_de_mate_%28recipiente%29.jpg https://upload.wikimedia.org/wikipedia/commons/8/82/Toumani_Diabat%C3%A9.jpg https://upload.wikimedia.org/wikipedia/commons/a/a5/Upojf.JPG https://upload.wikimedia.org/wikipedia/commons/8/81/Wang_Li_playing_an_hulusi_%28calabash_flute%29_-_2012_Richmond_Folk_Festival.jpg https://upload.wikimedia.org/wikipedia/commons/7/7b/%E0%B0%B8%E0%B1%8A%E0%B0%B0%E0%B0%95%E0%B0%BE%E0%B0%AF_%E0%B0%AA%E0%B1%8B%E0%B0%AA%E0%B1%81_%E0%B0%95%E0%B1%82%E0%B0%B0_%282%29.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg
Lamprocapnos spectabilis,Lamprocapnos,https://en.wikipedia.org/wiki/Lamprocapnos,https://upload.wikimedia.org/wikipedia/commons/9/94/Bleeding_heart.jpg https://upload.wikimedia.org/wikipedia/commons/4/47/Dicentra-spectabilis.jpg https://upload.wikimedia.org/wikipedia/commons/0/08/Dicentra_spectabilis_HC2.JPG https://upload.wikimedia.org/wikipedia/commons/8/83/GoldenDicentra.jpg https://upload.wikimedia.org/wikipedia/commons/b/bc/Lamprocapnos.jpg https://upload.wikimedia.org/wikipedia/commons/9/96/Lamprocapnos_spectabilis_%281%29.jpg https://upload.wikimedia.org/wikipedia/commons/f/f9/Lamprocapnos_spectabilis_001.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Lantana trifolia,Lantana,https://en.wikipedia.org/wiki/Lantana,https://upload.wikimedia.org/wikipedia/commons/6/6a/Lantana-Violet.jpg https://upload.wikimedia.org/wikipedia/commons/5/52/LantanaFlowerLeaves.jpg https://upload.wikimedia.org/wikipedia/commons/1/16/Lantana_Invasion_of_abandoned_citrus_plantation_Sdey_Hemed_Israel.JPG https://upload.wikimedia.org/wikipedia/commons/0/0e/Monarch_Butterfly_-_Danaus_plexippus_%285890526585%29.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
